trace_key,source,exit_status,first_stuck_step,total_turns,stuck_progress,continued_turns
swe-agent:048904:paambaati__mae-2,swe-agent,exit_context,18,95,0.18947368421052632,77
swe-agent:048905:paambaati__mae-2,swe-agent,submitted_no_patch,24,43,0.5581395348837209,19
swe-agent:048907:paambaati__mae-2,swe-agent,exit_context,18,39,0.46153846153846156,21
swe-agent:048909:paambaati__mae-2,swe-agent,exit_context,20,91,0.21978021978021978,71
swe-agent:048910:paambaati__mae-2,swe-agent,exit_context,20,77,0.2597402597402597,57
swe-agent:048911:paambaati__mae-2,swe-agent,exit_context,28,61,0.45901639344262296,33
swe-agent:048912:paambaati__mae-2,swe-agent,exit_context,22,103,0.21359223300970873,81
swe-agent:048913:paambaati__mae-2,swe-agent,exit_context,16,59,0.2711864406779661,43
swe-agent:048916:paambaati__mae-2,swe-agent,exit_context,16,45,0.35555555555555557,29
swe-agent:048918:paambaati__mae-2,swe-agent,exit_context,18,175,0.10285714285714286,157
swe-agent:048920:paambaati__mae-2,swe-agent,exit_context,12,103,0.11650485436893204,91
swe-agent:048922:paambaati__mae-2,swe-agent,exit_context,30,57,0.5263157894736842,27
swe-agent:048923:paambaati__mae-2,swe-agent,submitted,12,31,0.3870967741935484,19
swe-agent:048925:paambaati__mae-2,swe-agent,exit_context,30,53,0.5660377358490566,23
swe-agent:048926:paambaati__mae-2,swe-agent,exit_context,24,39,0.6153846153846154,15
swe-agent:048928:paambaati__mae-2,swe-agent,exit_context,14,79,0.17721518987341772,65
swe-agent:048931:paambaati__mae-2,swe-agent,exit_context,12,81,0.14814814814814814,69
swe-agent:048933:paambaati__mae-2,swe-agent,submitted,14,19,0.7368421052631579,5
swe-agent:048935:paambaati__mae-2,swe-agent,exit_context,12,49,0.24489795918367346,37
swe-agent:048939:paambaati__mae-2,swe-agent,exit_context,16,65,0.24615384615384617,49
swe-agent:048944:paambaati__mae-2,swe-agent,exit_context,38,45,0.8444444444444444,7
swe-agent:048945:paambaati__mae-2,swe-agent,early_exit,14,39,0.358974358974359,25
swe-agent:048946:paambaati__mae-2,swe-agent,submitted (exit_context),34,57,0.5964912280701754,23
swe-agent:048949:paambaati__mae-2,swe-agent,exit_context,12,93,0.12903225806451613,81
swe-agent:048950:paambaati__mae-2,swe-agent,exit_context,14,79,0.17721518987341772,65
swe-agent:048951:paambaati__mae-2,swe-agent,exit_context,22,51,0.43137254901960786,29
swe-agent:048953:paambaati__mae-2,swe-agent,submitted,16,31,0.5161290322580645,15
swe-agent:048955:paambaati__mae-2,swe-agent,exit_context,24,63,0.38095238095238093,39
swe-agent:048957:paambaati__mae-2,swe-agent,exit_context,16,41,0.3902439024390244,25
swe-agent:048960:paambaati__mae-2,swe-agent,exit_context,12,115,0.10434782608695652,103
swe-agent:048961:paambaati__mae-2,swe-agent,exit_context,26,105,0.24761904761904763,79
swe-agent:048963:paambaati__mae-2,swe-agent,submitted,12,33,0.36363636363636365,21
swe-agent:048970:planetarypy__pvl-102,swe-agent,submitted (exit_context),12,77,0.15584415584415584,65
swe-agent:048971:planetarypy__pvl-102,swe-agent,submitted (exit_context),98,289,0.3391003460207612,191
swe-agent:048980:pvlib__pvlib-python-1213,swe-agent,submitted (exit_context),40,49,0.8163265306122449,9
swe-agent:048981:pvlib__pvlib-python-1213,swe-agent,submitted,16,31,0.5161290322580645,15
swe-agent:048984:pvlib__pvlib-python-1518,swe-agent,submitted (exit_context),32,83,0.3855421686746988,51
swe-agent:049012:pydantic__pydantic-1630,swe-agent,early_exit,26,69,0.37681159420289856,43
swe-agent:049014:pydantic__pydantic-1630,swe-agent,submitted,26,35,0.7428571428571429,9
swe-agent:049018:pydantic__pydantic-1630,swe-agent,submitted (exit_context),26,77,0.33766233766233766,51
swe-agent:049022:pydantic__pydantic-1630,swe-agent,submitted,34,61,0.5573770491803278,27
swe-agent:049026:pydantic__pydantic-1630,swe-agent,submitted (exit_context),32,127,0.25196850393700787,95
swe-agent:049029:pydantic__pydantic-1630,swe-agent,submitted (exit_context),60,61,0.9836065573770492,1
swe-agent:049033:pydantic__pydantic-1630,swe-agent,submitted,20,49,0.40816326530612246,29
swe-agent:049046:pydantic__pydantic-2319,swe-agent,submitted (exit_context),42,133,0.3157894736842105,91
swe-agent:049051:pydantic__pydantic-2319,swe-agent,submitted,22,37,0.5945945945945946,15
swe-agent:049061:pydantic__pydantic-3241,swe-agent,submitted,38,53,0.7169811320754716,15
swe-agent:049068:pydantic__pydantic-3241,swe-agent,submitted (exit_context),38,111,0.34234234234234234,73
swe-agent:049105:pydantic__pydantic-3551,swe-agent,submitted (exit_context),16,67,0.23880597014925373,51
swe-agent:049107:pydantic__pydantic-3551,swe-agent,submitted,18,95,0.18947368421052632,77
swe-agent:049112:pydantic__pydantic-3551,swe-agent,submitted (exit_context),74,91,0.8131868131868132,17
swe-agent:049119:pydantic__pydantic-3551,swe-agent,submitted (exit_context),50,53,0.9433962264150944,3
swe-agent:049125:pydantic__pydantic-3551,swe-agent,submitted (exit_context),26,79,0.3291139240506329,53
swe-agent:049126:pydantic__pydantic-3551,swe-agent,submitted (exit_context),30,87,0.3448275862068966,57
swe-agent:049141:pydantic__pydantic-3551,swe-agent,submitted (exit_context),52,83,0.6265060240963856,31
swe-agent:049146:pydantic__pydantic-3551,swe-agent,submitted (exit_context),44,59,0.7457627118644068,15
swe-agent:049165:pylint-dev__astroid-2309,swe-agent,early_exit,44,185,0.23783783783783785,141
swe-agent:049182:python-cmd2__cmd2-403,swe-agent,submitted (exit_context),52,91,0.5714285714285714,39
swe-agent:049187:python-cmd2__cmd2-403,swe-agent,submitted,36,71,0.5070422535211268,35
swe-agent:049216:repobee__repobee-509,swe-agent,submitted (exit_context),26,57,0.45614035087719296,31
swe-agent:049217:repobee__repobee-509,swe-agent,submitted (exit_context),36,41,0.8780487804878049,5
swe-agent:049221:repobee__repobee-509,swe-agent,submitted (exit_context),38,101,0.37623762376237624,63
swe-agent:049225:repobee__repobee-509,swe-agent,early_exit,24,75,0.32,51
swe-agent:049243:sayanarijit__expandvars-41,swe-agent,submitted,36,45,0.8,9
swe-agent:049245:sayanarijit__expandvars-41,swe-agent,submitted (exit_context),24,65,0.36923076923076925,41
swe-agent:049252:sayanarijit__expandvars-41,swe-agent,submitted,36,43,0.8372093023255814,7
swe-agent:049254:sayanarijit__expandvars-41,swe-agent,submitted,16,47,0.3404255319148936,31
swe-agent:049255:sayanarijit__expandvars-41,swe-agent,submitted,32,39,0.8205128205128205,7
swe-agent:049258:sayanarijit__expandvars-41,swe-agent,submitted (exit_context),42,87,0.4827586206896552,45
swe-agent:049262:sayanarijit__expandvars-41,swe-agent,submitted,20,33,0.6060606060606061,13
swe-agent:049264:sayanarijit__expandvars-41,swe-agent,submitted (exit_context),22,81,0.2716049382716049,59
swe-agent:049272:scikit-hep__cabinetry-436,swe-agent,submitted,16,19,0.8421052631578947,3
swe-agent:049292:spyder-ide__qtsass-59,swe-agent,submitted,40,45,0.8888888888888888,5
swe-agent:049296:spyder-ide__qtsass-59,swe-agent,submitted (exit_context),44,79,0.5569620253164557,35
swe-agent:049300:spyder-ide__qtsass-59,swe-agent,exit_context,26,63,0.4126984126984127,37
swe-agent:049307:tox-dev__tox-conda-144,swe-agent,exit_context,20,503,0.039761431411530816,483
swe-agent:049315:typesafehub__conductr-cli-466,swe-agent,submitted,12,21,0.5714285714285714,9
swe-agent:049317:typesafehub__conductr-cli-466,swe-agent,submitted,24,49,0.4897959183673469,25
swe-agent:049325:typesafehub__conductr-cli-466,swe-agent,exit_context,32,83,0.3855421686746988,51
swe-agent:049326:typesafehub__conductr-cli-466,swe-agent,exit_context,24,47,0.5106382978723404,23
swe-agent:049333:typesafehub__conductr-cli-466,swe-agent,exit_context,18,201,0.08955223880597014,183
swe-agent:049338:typesafehub__conductr-cli-466,swe-agent,exit_context,34,61,0.5573770491803278,27
swe-agent:049345:typesafehub__conductr-cli-466,swe-agent,exit_context,30,51,0.5882352941176471,21
swe-agent:049350:typesafehub__conductr-cli-466,swe-agent,early_exit,22,27,0.8148148148148148,5
swe-agent:049353:typesafehub__conductr-cli-466,swe-agent,exit_context,38,55,0.6909090909090909,17
swe-agent:049355:typesafehub__conductr-cli-466,swe-agent,exit_context,56,69,0.8115942028985508,13
swe-agent:049381:wireservice__csvkit-645,swe-agent,submitted (exit_context),62,129,0.4806201550387597,67
swe-agent:049382:wireservice__csvkit-645,swe-agent,submitted (exit_context),38,55,0.6909090909090909,17
swe-agent:049383:wireservice__csvkit-645,swe-agent,submitted (exit_context),34,59,0.576271186440678,25
swe-agent:049391:wireservice__csvkit-645,swe-agent,submitted,16,81,0.19753086419753085,65
swe-agent:049419:xCDAT__xcdat-257,swe-agent,exit_context,28,53,0.5283018867924528,25
swe-agent:049433:zheller__flake8-quotes-46,swe-agent,exit_context,12,555,0.021621621621621623,543
swe-agent:049435:zheller__flake8-quotes-46,swe-agent,submitted (exit_context),34,53,0.6415094339622641,19
swe-agent:049437:zheller__flake8-quotes-46,swe-agent,submitted (exit_context),26,41,0.6341463414634146,15
swe-agent:049443:zheller__flake8-quotes-46,swe-agent,exit_context,14,39,0.358974358974359,25
swe-agent:049444:zheller__flake8-quotes-46,swe-agent,exit_context,28,39,0.717948717948718,11
swe-agent:049446:zheller__flake8-quotes-46,swe-agent,exit_context,38,149,0.2550335570469799,111
swe-agent:049472:zopefoundation__DocumentTemplate-18,swe-agent,submitted (exit_context),22,443,0.04966139954853273,421
swe-agent:049501:DCC-Lab__RayTracing-223,swe-agent,submitted (exit_context),26,99,0.26262626262626265,73
swe-agent:049506:DCC-Lab__RayTracing-223,swe-agent,submitted (exit_context),36,95,0.37894736842105264,59
swe-agent:049507:DCC-Lab__RayTracing-223,swe-agent,submitted (exit_context),26,83,0.3132530120481928,57
swe-agent:049513:DCC-Lab__RayTracing-223,swe-agent,submitted (exit_context),70,97,0.7216494845360825,27
swe-agent:049515:DCC-Lab__RayTracing-223,swe-agent,submitted (exit_context),32,85,0.3764705882352941,53
swe-agent:049517:DCC-Lab__RayTracing-223,swe-agent,submitted (exit_context),26,83,0.3132530120481928,57
swe-agent:049519:Parquery__pylddwrap-13,swe-agent,submitted (exit_context),76,77,0.987012987012987,1
swe-agent:049521:Parquery__pylddwrap-13,swe-agent,submitted (exit_context),48,71,0.676056338028169,23
swe-agent:049555:RDFLib__rdflib-2474,swe-agent,submitted (exit_context),56,77,0.7272727272727273,21
swe-agent:049568:RDFLib__rdflib-2474,swe-agent,submitted (exit_context),50,181,0.27624309392265195,131
swe-agent:049583:RDFLib__rdflib-2474,swe-agent,submitted (exit_context),42,73,0.5753424657534246,31
swe-agent:049600:RDFLib__rdflib-2474,swe-agent,submitted (exit_context),38,111,0.34234234234234234,73
swe-agent:049603:RDFLib__rdflib-2474,swe-agent,submitted (exit_context),48,97,0.4948453608247423,49
swe-agent:049606:RDFLib__rdflib-2474,swe-agent,submitted (exit_context),102,275,0.3709090909090909,173
swe-agent:049614:ResearchObject__ro-crate-py-169,swe-agent,submitted (exit_context),32,215,0.14883720930232558,183
swe-agent:049620:ResearchObject__ro-crate-py-169,swe-agent,submitted (exit_context),38,95,0.4,57
swe-agent:049652:ResearchObject__ro-crate-py-169,swe-agent,submitted,16,75,0.21333333333333335,59
swe-agent:049668:Sceptre__sceptre-1260,swe-agent,submitted (exit_context),64,67,0.9552238805970149,3
swe-agent:049673:Sceptre__sceptre-1260,swe-agent,submitted (exit_context),44,69,0.6376811594202898,25
swe-agent:049675:Sceptre__sceptre-1260,swe-agent,submitted (exit_context),30,81,0.37037037037037035,51
swe-agent:049678:XKNX__xknx-1114,swe-agent,submitted (exit_context),52,111,0.46846846846846846,59
swe-agent:049724:asottile__pyupgrade-146,swe-agent,submitted (exit_context),28,71,0.39436619718309857,43
swe-agent:049745:asottile__pyupgrade-146,swe-agent,submitted,48,53,0.9056603773584906,5
swe-agent:049771:asottile__setup-cfg-fmt-54,swe-agent,submitted,10,49,0.20408163265306123,39
swe-agent:049782:asottile__setup-cfg-fmt-54,swe-agent,submitted,8,15,0.5333333333333333,7
swe-agent:049786:astropy__specutils-976,swe-agent,exit_context,16,91,0.17582417582417584,75
swe-agent:049802:astropy__specutils-976,swe-agent,submitted,14,81,0.1728395061728395,67
swe-agent:049812:astropy__specutils-976,swe-agent,submitted,18,71,0.2535211267605634,53
swe-agent:049816:astropy__specutils-976,swe-agent,submitted,14,25,0.56,11
swe-agent:049819:astropy__specutils-976,swe-agent,submitted (exit_context),52,159,0.3270440251572327,107
swe-agent:049826:astropy__specutils-976,swe-agent,submitted (exit_context),48,59,0.8135593220338984,11
swe-agent:049870:bradleygolden__pytailor-15,swe-agent,exit_context,10,71,0.14084507042253522,61
swe-agent:049886:chimpler__pyhocon-292,swe-agent,submitted (exit_context),60,73,0.821917808219178,13
swe-agent:049888:chimpler__pyhocon-292,swe-agent,submitted (exit_context),36,57,0.631578947368421,21
swe-agent:049890:chimpler__pyhocon-292,swe-agent,submitted (exit_context),40,57,0.7017543859649122,17
swe-agent:049891:chimpler__pyhocon-292,swe-agent,submitted (exit_context),50,81,0.6172839506172839,31
swe-agent:049895:chimpler__pyhocon-292,swe-agent,submitted (exit_context),52,57,0.9122807017543859,5
swe-agent:049898:chimpler__pyhocon-292,swe-agent,submitted (exit_context),58,83,0.6987951807228916,25
swe-agent:049899:chimpler__pyhocon-292,swe-agent,submitted (exit_context),40,59,0.6779661016949152,19
swe-agent:049900:chimpler__pyhocon-292,swe-agent,early_exit,42,45,0.9333333333333333,3
swe-agent:049904:chimpler__pyhocon-292,swe-agent,submitted (exit_context),44,71,0.6197183098591549,27
swe-agent:049912:chimpler__pyhocon-292,swe-agent,submitted (exit_context),48,67,0.7164179104477612,19
swe-agent:049915:chimpler__pyhocon-292,swe-agent,submitted (exit_context),38,53,0.7169811320754716,15
swe-agent:049918:chimpler__pyhocon-292,swe-agent,submitted (exit_context),42,97,0.4329896907216495,55
swe-agent:049921:chimpler__pyhocon-292,swe-agent,submitted (exit_context),42,57,0.7368421052631579,15
swe-agent:049923:chimpler__pyhocon-292,swe-agent,submitted (exit_context),44,89,0.4943820224719101,45
swe-agent:049928:chimpler__pyhocon-292,swe-agent,submitted (exit_context),46,65,0.7076923076923077,19
swe-agent:049929:chimpler__pyhocon-292,swe-agent,submitted (exit_context),58,75,0.7733333333333333,17
swe-agent:049933:chimpler__pyhocon-292,swe-agent,submitted (exit_context),58,75,0.7733333333333333,17
swe-agent:049938:chimpler__pyhocon-292,swe-agent,submitted (exit_context),46,59,0.7796610169491526,13
swe-agent:049939:chimpler__pyhocon-292,swe-agent,submitted (exit_context),38,55,0.6909090909090909,17
swe-agent:049966:ebroecker__canmatrix-481,swe-agent,submitted (exit_context),52,83,0.6265060240963856,31
swe-agent:049967:ebroecker__canmatrix-481,swe-agent,submitted (exit_context),40,51,0.7843137254901961,11
swe-agent:049985:ebroecker__canmatrix-481,swe-agent,submitted (exit_context),26,193,0.13471502590673576,167
swe-agent:049987:ebroecker__canmatrix-481,swe-agent,submitted (exit_context),30,43,0.6976744186046512,13
swe-agent:049998:ebroecker__canmatrix-481,swe-agent,submitted (exit_context),40,59,0.6779661016949152,19
swe-agent:050000:ebroecker__canmatrix-481,swe-agent,submitted (exit_context),34,69,0.4927536231884058,35
swe-agent:050011:ebroecker__canmatrix-481,swe-agent,submitted (exit_context),46,73,0.6301369863013698,27
swe-agent:050035:googleapis__python-pubsub-38,swe-agent,submitted (exit_context),42,63,0.6666666666666666,21
swe-agent:050036:googleapis__python-pubsub-38,swe-agent,exit_context,34,35,0.9714285714285714,1
swe-agent:050039:googleapis__python-pubsub-38,swe-agent,submitted (exit_context),64,89,0.7191011235955056,25
swe-agent:050041:googleapis__python-pubsub-38,swe-agent,exit_context,14,35,0.4,21
swe-agent:050042:googleapis__python-pubsub-38,swe-agent,exit_context,22,39,0.5641025641025641,17
swe-agent:050043:googleapis__python-pubsub-38,swe-agent,exit_context,30,89,0.33707865168539325,59
swe-agent:050063:googleapis__python-pubsub-38,swe-agent,exit_context,20,49,0.40816326530612246,29
swe-agent:050068:googleapis__python-pubsub-38,swe-agent,exit_context,12,39,0.3076923076923077,27
swe-agent:050072:googleapis__python-pubsub-38,swe-agent,exit_context,26,83,0.3132530120481928,57
swe-agent:050073:googleapis__python-pubsub-38,swe-agent,exit_context,24,51,0.47058823529411764,27
swe-agent:050087:isi-vista__adam-126,swe-agent,submitted (exit_context),66,69,0.9565217391304348,3
swe-agent:050098:isi-vista__adam-126,swe-agent,submitted,30,31,0.967741935483871,1
swe-agent:050102:isi-vista__adam-126,swe-agent,submitted (exit_context),18,85,0.21176470588235294,67
swe-agent:050105:iterative__dvc-2141,swe-agent,early_exit,16,231,0.06926406926406926,215
swe-agent:050118:iterative__dvc-3729,swe-agent,submitted (exit_context),98,505,0.19405940594059407,407
swe-agent:050125:iterative__dvc-3729,swe-agent,early_exit,22,395,0.05569620253164557,373
swe-agent:050132:iterative__dvc-3729,swe-agent,submitted,118,161,0.7329192546583851,43
swe-agent:050135:iterative__dvc-6602,swe-agent,submitted (exit_context),78,289,0.2698961937716263,211
swe-agent:050136:iterative__dvc-6602,swe-agent,submitted (exit_context),44,81,0.5432098765432098,37
swe-agent:050137:iterative__dvc-6602,swe-agent,exit_context,16,89,0.1797752808988764,73
swe-agent:050146:iterative__dvc-6602,swe-agent,submitted (exit_context),36,419,0.08591885441527446,383
swe-agent:050147:iterative__dvc-6602,swe-agent,submitted (exit_context),32,59,0.5423728813559322,27
swe-agent:050180:linkml__linkml-1772,swe-agent,submitted (exit_context),28,63,0.4444444444444444,35
swe-agent:050237:melexis__warnings-plugin-9,swe-agent,submitted,74,101,0.7326732673267327,27
swe-agent:050239:melexis__warnings-plugin-9,swe-agent,submitted,10,25,0.4,15
swe-agent:050258:melexis__warnings-plugin-9,swe-agent,submitted (exit_context),24,93,0.25806451612903225,69
swe-agent:050294:mie-lab__trackintel-561,swe-agent,exit_context,34,83,0.40963855421686746,49
swe-agent:050313:mirumee__ariadne-1080,swe-agent,submitted,16,21,0.7619047619047619,5
swe-agent:050324:mozilla__bleach-692,swe-agent,submitted (exit_context),26,53,0.49056603773584906,27
swe-agent:050331:novonordisk-research__ProcessOptimizer-91,swe-agent,submitted (exit_context),50,111,0.45045045045045046,61
swe-agent:050332:novonordisk-research__ProcessOptimizer-91,swe-agent,submitted (exit_context),34,103,0.3300970873786408,69
swe-agent:050333:novonordisk-research__ProcessOptimizer-91,swe-agent,submitted (exit_context),48,97,0.4948453608247423,49
swe-agent:050334:novonordisk-research__ProcessOptimizer-91,swe-agent,submitted (exit_context),34,99,0.3434343434343434,65
swe-agent:050335:novonordisk-research__ProcessOptimizer-91,swe-agent,submitted (exit_context),56,115,0.48695652173913045,59
swe-agent:050336:palantir__python-language-server-124,swe-agent,exit_context,28,595,0.047058823529411764,567
swe-agent:050366:panosz__alpha_shapes-2,swe-agent,submitted,42,61,0.6885245901639344,19
swe-agent:050371:panosz__alpha_shapes-2,swe-agent,submitted (exit_context),38,63,0.6031746031746031,25
swe-agent:050382:panosz__alpha_shapes-2,swe-agent,submitted,38,69,0.5507246376811594,31
swe-agent:050389:pydantic__pydantic-1045,swe-agent,submitted (exit_context),72,97,0.7422680412371134,25
swe-agent:050395:pydantic__pydantic-1045,swe-agent,submitted (exit_context),36,81,0.4444444444444444,45
swe-agent:050403:pydantic__pydantic-1045,swe-agent,submitted (exit_context),40,49,0.8163265306122449,9
swe-agent:050404:pydantic__pydantic-1132,swe-agent,submitted (exit_context),72,89,0.8089887640449438,17
swe-agent:050417:pydantic__pydantic-1132,swe-agent,submitted (exit_context),84,91,0.9230769230769231,7
swe-agent:050437:pydantic__pydantic-1306,swe-agent,submitted (exit_context),56,77,0.7272727272727273,21
swe-agent:050444:pydantic__pydantic-1306,swe-agent,submitted,20,23,0.8695652173913043,3
swe-agent:050446:pydantic__pydantic-1306,swe-agent,submitted (exit_context),46,125,0.368,79
swe-agent:050455:pydantic__pydantic-1306,swe-agent,submitted (exit_context),38,121,0.3140495867768595,83
swe-agent:050484:pydantic__pydantic-2216,swe-agent,submitted,66,71,0.9295774647887324,5
swe-agent:050493:pydantic__pydantic-2216,swe-agent,submitted (exit_context),42,85,0.49411764705882355,43
swe-agent:050495:pydantic__pydantic-2216,swe-agent,submitted (exit_context),42,141,0.2978723404255319,99
swe-agent:050500:pydantic__pydantic-2228,swe-agent,submitted,24,37,0.6486486486486487,13
swe-agent:050504:pydantic__pydantic-2228,swe-agent,submitted (exit_context),34,115,0.2956521739130435,81
swe-agent:050510:pydantic__pydantic-2228,swe-agent,submitted,12,81,0.14814814814814814,69
swe-agent:050516:pydantic__pydantic-904,swe-agent,submitted (exit_context),34,49,0.6938775510204082,15
swe-agent:050522:pydantic__pydantic-904,swe-agent,submitted (exit_context),64,71,0.9014084507042254,7
swe-agent:050524:pydantic__pydantic-904,swe-agent,submitted (exit_context),34,53,0.6415094339622641,19
swe-agent:050528:pydantic__pydantic-904,swe-agent,submitted (exit_context),40,79,0.5063291139240507,39
swe-agent:050531:pydantic__pydantic-904,swe-agent,submitted (exit_context),50,73,0.684931506849315,23
swe-agent:050541:pydantic__pydantic-904,swe-agent,submitted (exit_context),24,45,0.5333333333333333,21
swe-agent:050544:pydantic__pydantic-904,swe-agent,submitted (exit_context),50,65,0.7692307692307693,15
swe-agent:050547:pydantic__pydantic-904,swe-agent,submitted (exit_context),52,181,0.287292817679558,129
swe-agent:050548:pydantic__pydantic-904,swe-agent,submitted (exit_context),74,83,0.891566265060241,9
swe-agent:050552:pydantic__pydantic-904,swe-agent,submitted (exit_context),44,73,0.6027397260273972,29
swe-agent:050555:pydantic__pydantic-904,swe-agent,submitted (exit_context),28,43,0.6511627906976745,15
swe-agent:050566:python-metar__python-metar-150,swe-agent,submitted (exit_context),22,89,0.24719101123595505,67
swe-agent:050570:python-metar__python-metar-150,swe-agent,submitted (exit_context),36,57,0.631578947368421,21
swe-agent:050580:python-metar__python-metar-150,swe-agent,submitted (exit_context),22,51,0.43137254901960786,29
swe-agent:050584:python-metar__python-metar-150,swe-agent,submitted (exit_context),34,45,0.7555555555555555,11
swe-agent:050586:python-metar__python-metar-150,swe-agent,submitted (exit_context),20,57,0.3508771929824561,37
swe-agent:050591:python-metar__python-metar-150,swe-agent,submitted (exit_context),24,79,0.3037974683544304,55
swe-agent:050596:python-metar__python-metar-150,swe-agent,submitted (exit_context),24,79,0.3037974683544304,55
swe-agent:050655:sdss__sdsstools-14,swe-agent,submitted (exit_context),22,213,0.10328638497652583,191
swe-agent:050661:sec-edgar__sec-edgar-254,swe-agent,submitted (exit_context),66,67,0.9850746268656716,1
swe-agent:050667:sec-edgar__sec-edgar-254,swe-agent,submitted (exit_context),18,69,0.2608695652173913,51
swe-agent:050674:sec-edgar__sec-edgar-254,swe-agent,exit_context,30,45,0.6666666666666666,15
swe-agent:050694:simonsobs__ocs-269,swe-agent,submitted,10,27,0.37037037037037035,17
swe-agent:050700:simonsobs__ocs-269,swe-agent,submitted (exit_context),46,65,0.7076923076923077,19
swe-agent:050722:sqlfluff__sqlfluff-2509,swe-agent,submitted (exit_context),24,75,0.32,51
swe-agent:050723:sqlfluff__sqlfluff-2509,swe-agent,early_exit,70,89,0.7865168539325843,19
swe-agent:050764:sunpy__sunpy-soar-24,swe-agent,submitted (exit_context),26,115,0.22608695652173913,89
swe-agent:050786:unt-libraries__edtf-validate-21,swe-agent,submitted,28,33,0.8484848484848485,5
swe-agent:050791:yukinarit__pyserde-264,swe-agent,submitted (exit_context),60,73,0.821917808219178,13
swe-agent:050793:yukinarit__pyserde-264,swe-agent,submitted (exit_context),26,77,0.33766233766233766,51
swe-agent:050794:yukinarit__pyserde-264,swe-agent,submitted (exit_context),30,97,0.30927835051546393,67
swe-agent:050801:yukinarit__pyserde-264,swe-agent,submitted (exit_context),38,57,0.6666666666666666,19
swe-agent:050802:yukinarit__pyserde-264,swe-agent,submitted (exit_context),24,81,0.2962962962962963,57
swe-agent:050813:zooba__deck-13,swe-agent,exit_context,16,27,0.5925925925925926,11
swe-agent:050823:zooba__deck-13,swe-agent,submitted (exit_context),56,61,0.9180327868852459,5
swe-agent:050834:zooba__deck-13,swe-agent,submitted (exit_context),34,83,0.40963855421686746,49
swe-agent:050835:zooba__deck-13,swe-agent,submitted (exit_context),60,71,0.8450704225352113,11
swe-agent:050836:zooba__deck-13,swe-agent,submitted (exit_context),50,63,0.7936507936507936,13
swe-agent:050840:zooba__deck-13,swe-agent,exit_context,20,75,0.26666666666666666,55
swe-agent:050843:zooba__deck-13,swe-agent,submitted (exit_context),18,41,0.43902439024390244,23
swe-agent:050851:zooba__deck-13,swe-agent,exit_context,26,35,0.7428571428571429,9
swe-agent:050853:zooba__deck-13,swe-agent,exit_context,26,65,0.4,39
swe-agent:050854:zooba__deck-13,swe-agent,exit_context,20,63,0.31746031746031744,43
swe-agent:050863:zooba__deck-13,swe-agent,exit_context,42,69,0.6086956521739131,27
swe-agent:050864:zooba__deck-13,swe-agent,submitted (exit_context),46,83,0.5542168674698795,37
swe-agent:050880:Azure__msrest-for-python-167,swe-agent,submitted,18,21,0.8571428571428571,3
swe-agent:050961:CS-SI__eodag-927,swe-agent,submitted (exit_context),54,67,0.8059701492537313,13
swe-agent:051004:EdinburghGenomics__pyclarity-lims-54,swe-agent,exit_context,32,51,0.6274509803921569,19
swe-agent:051005:EdinburghGenomics__pyclarity-lims-54,swe-agent,submitted (exit_context),40,51,0.7843137254901961,11
swe-agent:051010:EdinburghGenomics__pyclarity-lims-54,swe-agent,submitted (exit_context),38,65,0.5846153846153846,27
swe-agent:051021:NCAS-CMS__cfdm-263,swe-agent,submitted (exit_context),48,55,0.8727272727272727,7
swe-agent:051022:NCAS-CMS__cfdm-263,swe-agent,submitted (exit_context),54,79,0.6835443037974683,25
swe-agent:051023:NCAS-CMS__cfdm-263,swe-agent,submitted (exit_context),32,107,0.29906542056074764,75
swe-agent:051024:NCAS-CMS__cfdm-263,swe-agent,submitted (exit_context),26,207,0.12560386473429952,181
swe-agent:051025:NCAS-CMS__cfdm-263,swe-agent,submitted (exit_context),54,59,0.9152542372881356,5
swe-agent:051027:NCAS-CMS__cfdm-263,swe-agent,submitted (exit_context),40,97,0.41237113402061853,57
swe-agent:051029:NCAS-CMS__cfdm-263,swe-agent,submitted (exit_context),26,81,0.32098765432098764,55
swe-agent:051033:NCAS-CMS__cfdm-263,swe-agent,submitted (exit_context),42,47,0.8936170212765957,5
swe-agent:051041:OnroerendErfgoed__skosprovider_rdf-119,swe-agent,submitted,8,41,0.1951219512195122,33
swe-agent:051043:OnroerendErfgoed__skosprovider_rdf-119,swe-agent,submitted,60,101,0.594059405940594,41
swe-agent:051084:PyCQA__pyflakes-698,swe-agent,submitted (exit_context),34,75,0.4533333333333333,41
swe-agent:051094:PyThaiNLP__pythainlp-371,swe-agent,submitted (exit_context),42,89,0.47191011235955055,47
swe-agent:051098:PyThaiNLP__pythainlp-371,swe-agent,submitted (exit_context),60,97,0.6185567010309279,37
swe-agent:051146:alanmcruickshank__sqlfluff-336,swe-agent,exit_context,22,25,0.88,3
swe-agent:051161:alanmcruickshank__sqlfluff-336,swe-agent,submitted (exit_context),42,55,0.7636363636363637,13
swe-agent:051176:alanmcruickshank__sqlfluff-336,swe-agent,submitted (exit_context),48,57,0.8421052631578947,9
swe-agent:051181:alanmcruickshank__sqlfluff-336,swe-agent,submitted (exit_context),30,43,0.6976744186046512,13
swe-agent:051201:alanmcruickshank__sqlfluff-336,swe-agent,submitted (exit_context),32,45,0.7111111111111111,13
swe-agent:051207:allrod5__parameters-validation-6,swe-agent,submitted,32,49,0.6530612244897959,17
