run_id,run_dir,run_status,final_success,eligible_for_l_gate,agent_workspace_retained,run_validation_passed,leakage_passed,leakage_hit_count,row_usable_for_claims,clean_repo_bytes,clean_repo_bytes_provenance,initial_workspace_bytes,initial_workspace_bytes_provenance,final_workspace_bytes,final_workspace_bytes_provenance,unchanged_initial_bytes,unchanged_initial_bytes_provenance,modified_file_bytes,modified_file_bytes_provenance,new_file_bytes,new_file_bytes_provenance,deleted_file_bytes,deleted_file_bytes_provenance,final_diff_bytes,final_diff_bytes_provenance,touched_file_bytes,touched_file_bytes_provenance,read_file_bytes,read_file_bytes_provenance,tool_output_bytes,tool_output_bytes_provenance,test_log_bytes,test_log_bytes_provenance,build_artifact_bytes,build_artifact_bytes_provenance,dependency_cache_bytes,dependency_cache_bytes_provenance,retrieved_document_bytes,retrieved_document_bytes_provenance,workspace_total_bytes,workspace_total_bytes_provenance,hidden_or_protected_bytes,hidden_or_protected_bytes_provenance,skipped_symlink_count,setup_command_count,lockfile_count,final_diff_semantics
aimo-airline-departures__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/aimo-airline-departures__gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,767,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,767,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
aimo-airline-departures__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/aimo-airline-departures__gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,767,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,767,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/attention-mil__gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,6895,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,6895,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/attention-mil__gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,6895,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,6895,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/blind-maze-explorer-algorithm__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/blind-maze-explorer-algorithm__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/broken-python__gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,117,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/broken-python__gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,117,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/classifier-debug__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/classifier-debug__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
count-dataset-tokens__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/count-dataset-tokens__gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,380,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,380,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
count-dataset-tokens__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/count-dataset-tokens__gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,380,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,380,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/csv-to-parquet__gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,202,measured,338,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/csv-to-parquet__gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,202,measured,338,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/extract-safely__gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,115353736,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,115353736,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/extract-safely__gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,115353736,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,115353736,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
fix-permissions__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/fix-permissions__gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,198,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,198,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
fix-permissions__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/fix-permissions__gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,198,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,198,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/grid-pattern-transform__gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,1063,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1063,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/grid-pattern-transform__gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,1063,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1063,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/nginx-request-logging__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v5/nginx-request-logging__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
adaptive-rejection-sampler__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/adaptive-rejection-sampler__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,8135,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,8135,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
adaptive-rejection-sampler__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/adaptive-rejection-sampler__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,8135,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,8135,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/blind-maze-explorer-algorithm__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/blind-maze-explorer-algorithm__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/classifier-debug__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/classifier-debug__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/extract-safely__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,115353778,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,659,lower_bound_transcript_snippet_bytes,1794,measured,0,measured,0,measured,0,measured,115353778,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/extract-safely__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,115353778,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,875,lower_bound_transcript_snippet_bytes,1794,measured,0,measured,0,measured,0,measured,115353778,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/nginx-request-logging__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v6/nginx-request-logging__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
adaptive-rejection-sampler__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/adaptive-rejection-sampler__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,8135,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,8135,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
adaptive-rejection-sampler__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/adaptive-rejection-sampler__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,8135,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,8135,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/blind-maze-explorer-algorithm__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/blind-maze-explorer-algorithm__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/classifier-debug__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/classifier-debug__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/extract-safely__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,115353778,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,431,lower_bound_transcript_snippet_bytes,1794,measured,0,measured,0,measured,0,measured,115353778,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/extract-safely__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,115353778,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,710,lower_bound_transcript_snippet_bytes,1794,measured,0,measured,0,measured,0,measured,115353778,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/nginx-request-logging__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v7/nginx-request-logging__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
adaptive-rejection-sampler__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/adaptive-rejection-sampler__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,8135,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,8135,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
adaptive-rejection-sampler__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/adaptive-rejection-sampler__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,8135,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,8135,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/blind-maze-explorer-algorithm__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/blind-maze-explorer-algorithm__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/broken-python__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,3902,lower_bound_transcript_snippet_bytes,1794,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/broken-python__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,2242,lower_bound_transcript_snippet_bytes,1794,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,2,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/classifier-debug__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/classifier-debug__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/extract-safely__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,115353778,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,573,lower_bound_transcript_snippet_bytes,1794,measured,0,measured,0,measured,0,measured,115353778,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/extract-safely__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,115353778,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,1026,lower_bound_transcript_snippet_bytes,1794,measured,0,measured,0,measured,0,measured,115353778,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/nginx-request-logging__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v8/nginx-request-logging__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
adaptive-rejection-sampler__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/adaptive-rejection-sampler__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,8135,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,8135,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
adaptive-rejection-sampler__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/adaptive-rejection-sampler__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,8135,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,8135,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
aimo-airline-departures__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/aimo-airline-departures__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,1936,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,1167,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,1167,trace_derived,1936,trace_derived,2431,lower_bound_transcript_snippet_bytes,6301,measured,0,measured,0,measured,0,measured,1936,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
aimo-airline-departures__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/aimo-airline-departures__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,2357,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,1588,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,1588,trace_derived,2355,trace_derived,2901,lower_bound_transcript_snippet_bytes,6301,measured,0,measured,0,measured,0,measured,2357,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/attention-mil__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,6895,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,6895,trace_derived,7332,lower_bound_transcript_snippet_bytes,30469,measured,0,measured,0,measured,0,measured,6895,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
