agent_scaffold,end_wall_time,final_success,final_success_source,finish_seconds,finish_step,has_real_wallclock,ledger_event_count,ledger_path,model_name,notes,run_id,source,start_wall_time,task_family,task_id,timeout
general-purpose,2026-05-05T08:34:45.062330+00:00,True,verifier_exit,24.78712,6.0,True,3,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_03_perm_denied_chmod__armC__54ef8bb8/ledger.jsonl,claude-haiku-4-5,,stuck_blocked_03_perm_denied_chmod__armC__54ef8bb8,tb_live_v2,2026-05-05T08:34:20.275210+00:00,stuck_blocked,stuck_blocked_03_perm_denied_chmod,False
general-purpose,2026-05-05T16:31:53.240716+00:00,True,verifier_exit,43.816027,6.0,True,5,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_04_module_not_found_pythonpath__armA__ca44079b/ledger.jsonl,claude-opus-4-7,,stuck_blocked_04_module_not_found_pythonpath__armA__ca44079b,tb_live_v2,2026-05-05T16:31:09.424689+00:00,stuck_blocked,stuck_blocked_04_module_not_found_pythonpath,False
general-purpose,2026-05-05T16:31:52.170190+00:00,True,verifier_exit,43.351137,6.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_04_module_not_found_pythonpath__armB__56e9a217/ledger.jsonl,claude-sonnet-4-6,,stuck_blocked_04_module_not_found_pythonpath__armB__56e9a217,tb_live_v2,2026-05-05T16:31:08.819053+00:00,stuck_blocked,stuck_blocked_04_module_not_found_pythonpath,False
general-purpose,2026-05-05T16:31:50.972596+00:00,True,verifier_exit,45.644805,10.0,True,11,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_04_module_not_found_pythonpath__armC__7824b1d7/ledger.jsonl,claude-haiku-4-5,,stuck_blocked_04_module_not_found_pythonpath__armC__7824b1d7,tb_live_v2,2026-05-05T16:31:05.327791+00:00,stuck_blocked,stuck_blocked_04_module_not_found_pythonpath,False
general-purpose,2026-05-05T16:47:42+00:00,True,verifier_exit,23.70577,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_05_make_target_typo__armA__00a9053b/ledger.jsonl,claude-opus-4-7,,stuck_blocked_05_make_target_typo__armA__00a9053b,tb_live_v2,2026-05-05T16:47:18.294230+00:00,stuck_blocked,stuck_blocked_05_make_target_typo,False
general-purpose,2026-05-05T16:47:35.207413+00:00,True,verifier_exit,18.314235,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_05_make_target_typo__armB__f294fda5/ledger.jsonl,claude-sonnet-4-6,,stuck_blocked_05_make_target_typo__armB__f294fda5,tb_live_v2,2026-05-05T16:47:16.893178+00:00,stuck_blocked,stuck_blocked_05_make_target_typo,False
general-purpose,2026-05-05T16:47:34.928673+00:00,True,verifier_exit,21.50946,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/stuck_blocked_05_make_target_typo__armC__07e61130/ledger.jsonl,claude-haiku-4-5,,stuck_blocked_05_make_target_typo__armC__07e61130,tb_live_v2,2026-05-05T16:47:13.419213+00:00,stuck_blocked,stuck_blocked_05_make_target_typo,False
general-purpose,2026-05-05T08:10:43.206725+00:00,True,verifier_exit,44.038193,6.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_01_test_reveals_edge_case__armA__aceba53f/ledger.jsonl,claude-opus-4-7,,validation_new_work_01_test_reveals_edge_case__armA__aceba53f,tb_live_v2,2026-05-05T08:09:59.168532+00:00,validation_new_work,validation_new_work_01_test_reveals_edge_case,False
general-purpose,2026-05-05T16:48:53+00:00,True,verifier_exit,26.0,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_01_test_reveals_edge_case__armA__faee0581/ledger.jsonl,claude-opus-4-7,,validation_new_work_01_test_reveals_edge_case__armA__faee0581,tb_live_v2,2026-05-05T16:48:27+00:00,validation_new_work,validation_new_work_01_test_reveals_edge_case,False
general-purpose,2026-05-05T16:49:11.484820+00:00,False,verifier_exit,60.779955,8.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_01_test_reveals_edge_case__armB__034df633/ledger.jsonl,claude-sonnet-4-6,,validation_new_work_01_test_reveals_edge_case__armB__034df633,tb_live_v2,2026-05-05T16:48:10.704865+00:00,validation_new_work,validation_new_work_01_test_reveals_edge_case,False
general-purpose,2026-05-05T08:10:03.265691+00:00,False,verifier_exit,0.0,1.0,True,3,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_01_test_reveals_edge_case__armB__17a7f8df/ledger.jsonl,claude-sonnet-4-6,,validation_new_work_01_test_reveals_edge_case__armB__17a7f8df,tb_live_v2,2026-05-05T08:10:03.265691+00:00,validation_new_work,validation_new_work_01_test_reveals_edge_case,False
general-purpose,2026-05-05T16:49:10.943024+00:00,True,verifier_exit,58.898554,11.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_01_test_reveals_edge_case__armC__5847c15b/ledger.jsonl,claude-haiku-4-5,,validation_new_work_01_test_reveals_edge_case__armC__5847c15b,tb_live_v2,2026-05-05T16:48:12.044470+00:00,validation_new_work,validation_new_work_01_test_reveals_edge_case,False
general-purpose,2026-05-05T08:10:51.584697+00:00,False,verifier_exit,48.860526,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_01_test_reveals_edge_case__armC__642b2075/ledger.jsonl,claude-haiku-4-5,,validation_new_work_01_test_reveals_edge_case__armC__642b2075,tb_live_v2,2026-05-05T08:10:02.724171+00:00,validation_new_work,validation_new_work_01_test_reveals_edge_case,False
general-purpose,2026-05-05T08:34:57.790898+00:00,True,verifier_exit,24.930393,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_02_silent_io_format_drift__armA__9beb5f7b/ledger.jsonl,claude-opus-4-7,,validation_new_work_02_silent_io_format_drift__armA__9beb5f7b,tb_live_v2,2026-05-05T08:34:32.860505+00:00,validation_new_work,validation_new_work_02_silent_io_format_drift,False
general-purpose,2026-05-05T08:35:05+00:00,True,verifier_exit,31.103519,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_02_silent_io_format_drift__armB__2d21230b/ledger.jsonl,claude-sonnet-4-6,,validation_new_work_02_silent_io_format_drift__armB__2d21230b,tb_live_v2,2026-05-05T08:34:33.896481+00:00,validation_new_work,validation_new_work_02_silent_io_format_drift,False
general-purpose,2026-05-05T08:35:10.166805+00:00,True,verifier_exit,33.347551,7.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_02_silent_io_format_drift__armC__c8d6335f/ledger.jsonl,claude-haiku-4-5,,validation_new_work_02_silent_io_format_drift__armC__c8d6335f,tb_live_v2,2026-05-05T08:34:36.819254+00:00,validation_new_work,validation_new_work_02_silent_io_format_drift,False
general-purpose,2026-05-05T16:47:46.949147+00:00,False,verifier_exit,24.834767,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_03_unicode_normalization__armA__4891ecb9/ledger.jsonl,claude-opus-4-7,,validation_new_work_03_unicode_normalization__armA__4891ecb9,tb_live_v2,2026-05-05T16:47:22.114380+00:00,validation_new_work,validation_new_work_03_unicode_normalization,False
general-purpose,2026-05-05T16:47:42.635237+00:00,False,verifier_exit,20.100394,3.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_03_unicode_normalization__armB__c1f38e1e/ledger.jsonl,claude-sonnet-4-6,,validation_new_work_03_unicode_normalization__armB__c1f38e1e,tb_live_v2,2026-05-05T16:47:22.534843+00:00,validation_new_work,validation_new_work_03_unicode_normalization,False
general-purpose,2026-05-05T16:48:09.698071+00:00,True,verifier_exit,44.733921,10.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_03_unicode_normalization__armC__564bb3c1/ledger.jsonl,claude-haiku-4-5,,validation_new_work_03_unicode_normalization__armC__564bb3c1,tb_live_v2,2026-05-05T16:47:24.964150+00:00,validation_new_work,validation_new_work_03_unicode_normalization,False
general-purpose,2026-05-05T16:31:59+00:00,True,verifier_exit,45.0,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_04_tz_offset_in_log__armA__d2ff8994/ledger.jsonl,claude-opus-4-7,,validation_new_work_04_tz_offset_in_log__armA__d2ff8994,tb_live_v2,2026-05-05T16:31:14+00:00,validation_new_work,validation_new_work_04_tz_offset_in_log,False
general-purpose,2026-05-05T16:31:44+00:00,True,verifier_exit,34.0,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_04_tz_offset_in_log__armB__fa3b66ad/ledger.jsonl,claude-sonnet-4-6,,validation_new_work_04_tz_offset_in_log__armB__fa3b66ad,tb_live_v2,2026-05-05T16:31:10+00:00,validation_new_work,validation_new_work_04_tz_offset_in_log,False
general-purpose,2026-05-05T16:32:17.922792+00:00,True,verifier_exit,59.670394,10.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_04_tz_offset_in_log__armC__c4758717/ledger.jsonl,claude-haiku-4-5,,validation_new_work_04_tz_offset_in_log__armC__c4758717,tb_live_v2,2026-05-05T16:31:18.252398+00:00,validation_new_work,validation_new_work_04_tz_offset_in_log,False
general-purpose,2026-05-05T16:49:15+00:00,True,verifier_exit,57.687041,7.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_05_quoted_field_in_tsv__armA__047ccbd8/ledger.jsonl,claude-opus-4-7,,validation_new_work_05_quoted_field_in_tsv__armA__047ccbd8,tb_live_v2,2026-05-05T16:48:17.312959+00:00,validation_new_work,validation_new_work_05_quoted_field_in_tsv,False
general-purpose,2026-05-05T08:22:31.396329+00:00,True,verifier_exit,41.950383,5.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_05_quoted_field_in_tsv__armA__2fa2b079/ledger.jsonl,claude-opus-4-7,,validation_new_work_05_quoted_field_in_tsv__armA__2fa2b079,tb_live_v2,2026-05-05T08:21:49.445946+00:00,validation_new_work,validation_new_work_05_quoted_field_in_tsv,False
general-purpose,2026-05-05T08:22:22.850350+00:00,False,verifier_exit,28.661638,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_05_quoted_field_in_tsv__armB__82ae8468/ledger.jsonl,claude-sonnet-4-6,,validation_new_work_05_quoted_field_in_tsv__armB__82ae8468,tb_live_v2,2026-05-05T08:21:54.188712+00:00,validation_new_work,validation_new_work_05_quoted_field_in_tsv,False
general-purpose,2026-05-05T16:48:48.173829+00:00,False,verifier_exit,30.351409,4.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_05_quoted_field_in_tsv__armB__87f7ab5e/ledger.jsonl,claude-sonnet-4-6,,validation_new_work_05_quoted_field_in_tsv__armB__87f7ab5e,tb_live_v2,2026-05-05T16:48:17.822420+00:00,validation_new_work,validation_new_work_05_quoted_field_in_tsv,False
general-purpose,2026-05-05T08:22:53.380720+00:00,False,verifier_exit,52.639272,9.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_05_quoted_field_in_tsv__armC__09b20117/ledger.jsonl,claude-haiku-4-5,,validation_new_work_05_quoted_field_in_tsv__armC__09b20117,tb_live_v2,2026-05-05T08:22:00.741448+00:00,validation_new_work,validation_new_work_05_quoted_field_in_tsv,False
general-purpose,2026-05-05T16:49:32.448774+00:00,False,verifier_exit,72.721538,10.0,True,7,/Users/grantwilkins/houdini/coding-estimator/runs/tb_live_v2/validation_new_work_05_quoted_field_in_tsv__armC__3393383d/ledger.jsonl,claude-haiku-4-5,,validation_new_work_05_quoted_field_in_tsv__armC__3393383d,tb_live_v2,2026-05-05T16:48:19.727236+00:00,validation_new_work,validation_new_work_05_quoted_field_in_tsv,False
